repository,file_name,context,target_structure,line_number,relative_path,import_hint
asterixdb,LSMColumnBTreeWithBloomFilterDiskComponentFactory.java,IMPORT,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponent,24,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/impls/lsm/LSMColumnBTreeWithBloomFilterDiskComponentFactory.java,
asterixdb,LSMColumnBTreeWithBloomFilterDiskComponentFactory.java,INSTANTIATION,LSMColumnBTreeWithBloomFilterDiskComponent,46,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/impls/lsm/LSMColumnBTreeWithBloomFilterDiskComponentFactory.java,
asterixdb,LSMColumnBTreeUtil.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,30,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/utils/LSMColumnBTreeUtil.java,
asterixdb,LSMColumnBTreeUtil.java,IMPORT,import org.apache.hyracks.storage.am.lsm.btree.column.impls.lsm.LSMColumnBTreeWithBloomFilterDiskComponentFactory,45,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/utils/LSMColumnBTreeUtil.java,
asterixdb,LSMColumnBTreeUtil.java,INSTANTIATION,BloomFilterFactory,121,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/utils/LSMColumnBTreeUtil.java,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory
asterixdb,LSMColumnBTreeUtil.java,INSTANTIATION,LSMColumnBTreeWithBloomFilterDiskComponentFactory,123,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/utils/LSMColumnBTreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.column.impls.lsm.LSMColumnBTreeWithBloomFilterDiskComponentFactory
asterixdb,LSMColumnBTreeUtil.java,INSTANTIATION,LSMColumnBTreeWithBloomFilterDiskComponentFactory,125,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/utils/LSMColumnBTreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.column.impls.lsm.LSMColumnBTreeWithBloomFilterDiskComponentFactory
asterixdb,LSMColumnBTreeUtil.java,INSTANTIATION,LSMColumnBTreeWithBloomFilterDiskComponentFactory,127,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree-column/src/main/java/org/apache/hyracks/storage/am/lsm/btree/column/utils/LSMColumnBTreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.column.impls.lsm.LSMColumnBTreeWithBloomFilterDiskComponentFactory
asterixdb,MurmurHashForITupleReferenceTest.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.MurmurHash128Bit,32,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/MurmurHashForITupleReferenceTest.java,
asterixdb,MurmurHashForITupleReferenceTest.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.util.AbstractBloomFilterTest,33,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/MurmurHashForITupleReferenceTest.java,
asterixdb,BloomFilterTest.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomCalculations,33,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/BloomFilterTest.java,
asterixdb,BloomFilterTest.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,34,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/BloomFilterTest.java,
asterixdb,BloomFilterTest.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterSpecification,35,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/BloomFilterTest.java,
asterixdb,BloomFilterTest.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.util.AbstractBloomFilterTest,36,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/BloomFilterTest.java,
asterixdb,BloomFilterTest.java,INSTANTIATION,BloomFilter,65,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/BloomFilterTest.java,import org.apache.hyracks.storage.am.bloomfilter.util.AbstractBloomFilterTest
asterixdb,BloomFilterTest.java,INSTANTIATION,BloomFilter,124,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/BloomFilterTest.java,import org.apache.hyracks.storage.am.bloomfilter.util.AbstractBloomFilterTest
asterixdb,AbstractBloomFilterTest.java,INSTANTIATION,BloomFilterTestHarness,36,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/util/AbstractBloomFilterTest.java,
asterixdb,AbstractBloomFilterTest.java,INSTANTIATION,BloomFilterTestHarness,40,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-bloomfilter-test/src/test/java/org/apache/hyracks/storage/am/bloomfilter/util/AbstractBloomFilterTest.java,
asterixdb,LSMBTreePageWriteCallbackTest.java,IMPORT,import org.apache.hyracks.storage.am.lsm.common.api.AbstractLSMWithBloomFilterDiskComponent,39,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/LSMBTreePageWriteCallbackTest.java,
asterixdb,LSMBTreeFileManagerTest.java,IMPORT,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponent,30,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/LSMBTreeFileManagerTest.java,
asterixdb,TestLsmBtreeUtil.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,29,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/impl/TestLsmBtreeUtil.java,
asterixdb,TestLsmBtreeUtil.java,IMPORT,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponentFactory,39,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/impl/TestLsmBtreeUtil.java,
asterixdb,TestLsmBtreeUtil.java,INSTANTIATION,BloomFilterFactory,109,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/impl/TestLsmBtreeUtil.java,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory
asterixdb,TestLsmBtreeUtil.java,INSTANTIATION,LSMBTreeWithBloomFilterDiskComponentFactory,111,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/impl/TestLsmBtreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponentFactory
asterixdb,TestLsmBtreeUtil.java,INSTANTIATION,LSMBTreeWithBloomFilterDiskComponentFactory,112,hyracks-fullstack/hyracks/hyracks-tests/hyracks-storage-am-lsm-btree-test/src/test/java/org/apache/hyracks/storage/am/lsm/btree/impl/TestLsmBtreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponentFactory
asterixdb,MergeOperation.java,IMPORT,import org.apache.hyracks.storage.am.lsm.common.api.AbstractLSMWithBloomFilterDiskComponent,25,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/impls/MergeOperation.java,
asterixdb,ComponentUtils.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,28,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/util/ComponentUtils.java,
asterixdb,ThetaSampler.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.MurmurHash128Bit,29,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/theta/ThetaSampler.java,
asterixdb,AbstractLSMWithBloomFilterDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomCalculations,23,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/api/AbstractLSMWithBloomFilterDiskComponent.java,
asterixdb,AbstractLSMWithBloomFilterDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,24,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/api/AbstractLSMWithBloomFilterDiskComponent.java,
asterixdb,AbstractLSMWithBloomFilterDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterSpecification,25,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/api/AbstractLSMWithBloomFilterDiskComponent.java,
asterixdb,AbstractLSMWithBloomFilterDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.lsm.common.impls.BloomFilterBulkLoader,29,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/api/AbstractLSMWithBloomFilterDiskComponent.java,
asterixdb,AbstractLSMWithBloomFilterDiskComponent.java,INSTANTIATION,BloomFilterBulkLoader,91,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-common/src/main/java/org/apache/hyracks/storage/am/lsm/common/api/AbstractLSMWithBloomFilterDiskComponent.java,import org.apache.hyracks.storage.am.lsm.common.impls.BloomFilterBulkLoader
asterixdb,LSMRTreeDiskComponentFactory.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,23,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/impls/LSMRTreeDiskComponentFactory.java,
asterixdb,LSMRTreeDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,24,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/impls/LSMRTreeDiskComponent.java,
asterixdb,LSMRTreeAbstractCursor.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,25,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/impls/LSMRTreeAbstractCursor.java,
asterixdb,LSMRTreeUtils.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,34,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/utils/LSMRTreeUtils.java,
asterixdb,LSMRTreeUtils.java,INSTANTIATION,BloomFilterFactory,125,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-rtree/src/main/java/org/apache/hyracks/storage/am/lsm/rtree/utils/LSMRTreeUtils.java,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory
asterixdb,LSMBTreeWithBloomFilterDiskComponentFactory.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,22,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/impls/LSMBTreeWithBloomFilterDiskComponentFactory.java,
asterixdb,LSMBTreeWithBloomFilterDiskComponentFactory.java,INSTANTIATION,LSMBTreeWithBloomFilterDiskComponent,45,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/impls/LSMBTreeWithBloomFilterDiskComponentFactory.java,
asterixdb,LSMBTree.java,IMPORT,import org.apache.hyracks.storage.am.lsm.common.api.AbstractLSMWithBloomFilterDiskComponent,44,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/impls/LSMBTree.java,
asterixdb,LSMBTreePointSearchCursor.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,27,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/impls/LSMBTreePointSearchCursor.java,
asterixdb,LSMBTreeWithBloomFilterDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,23,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/impls/LSMBTreeWithBloomFilterDiskComponent.java,
asterixdb,LSMBTreeWithBloomFilterDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.lsm.common.api.AbstractLSMWithBloomFilterDiskComponent,25,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/impls/LSMBTreeWithBloomFilterDiskComponent.java,
asterixdb,LSMBTreeUtil.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,31,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/utils/LSMBTreeUtil.java,
asterixdb,LSMBTreeUtil.java,IMPORT,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponentFactory,42,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/utils/LSMBTreeUtil.java,
asterixdb,LSMBTreeUtil.java,INSTANTIATION,BloomFilterFactory,133,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/utils/LSMBTreeUtil.java,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory
asterixdb,LSMBTreeUtil.java,INSTANTIATION,LSMBTreeWithBloomFilterDiskComponentFactory,135,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/utils/LSMBTreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponentFactory
asterixdb,LSMBTreeUtil.java,INSTANTIATION,LSMBTreeWithBloomFilterDiskComponentFactory,136,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-btree/src/main/java/org/apache/hyracks/storage/am/lsm/btree/utils/LSMBTreeUtil.java,import org.apache.hyracks.storage.am.lsm.btree.impls.LSMBTreeWithBloomFilterDiskComponentFactory
asterixdb,LSMInvertedIndexDiskComponent.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,25,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/impls/LSMInvertedIndexDiskComponent.java,
asterixdb,LSMInvertedIndexSearchCursor.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,25,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/impls/LSMInvertedIndexSearchCursor.java,
asterixdb,LSMInvertedIndexMergeCursor.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,28,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/impls/LSMInvertedIndexMergeCursor.java,
asterixdb,LSMInvertedIndexDiskComponentFactory.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,23,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/impls/LSMInvertedIndexDiskComponentFactory.java,
asterixdb,LSMInvertedIndexRangeSearchCursor.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilter,26,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/impls/LSMInvertedIndexRangeSearchCursor.java,
asterixdb,InvertedIndexUtils.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory,32,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/util/InvertedIndexUtils.java,
asterixdb,InvertedIndexUtils.java,INSTANTIATION,BloomFilterFactory,168,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/util/InvertedIndexUtils.java,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory
asterixdb,InvertedIndexUtils.java,INSTANTIATION,BloomFilterFactory,221,hyracks-fullstack/hyracks/hyracks-storage-am-lsm-invertedindex/src/main/java/org/apache/hyracks/storage/am/lsm/invertedindex/util/InvertedIndexUtils.java,import org.apache.hyracks.storage.am.bloomfilter.impls.BloomFilterFactory
asterixdb,AbstractOperationCallback.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.MurmurHash128Bit,23,asterixdb/asterix-common/src/main/java/org/apache/asterix/common/transactions/AbstractOperationCallback.java,
asterixdb,CommitRuntime.java,IMPORT,import org.apache.hyracks.storage.am.bloomfilter.impls.MurmurHash128Bit,47,asterixdb/asterix-transactions/src/main/java/org/apache/asterix/transaction/management/runtime/CommitRuntime.java,
asterixdb,DatasetStreamStatsOperatorDescriptor.java,IMPORT,import org.apache.hyracks.storage.am.lsm.common.api.AbstractLSMWithBloomFilterDiskComponent,47,asterixdb/asterix-runtime/src/main/java/org/apache/asterix/runtime/operators/DatasetStreamStatsOperatorDescriptor.java,
atlas,HBaseBasedAuditRepository.java,IMPORT,import org.apache.hadoop.hbase.regionserver.BloomType,60,repository/src/main/java/org/apache/atlas/repository/audit/HBaseBasedAuditRepository.java,
beam,ApproximateCountDistinctTest.java,IMPORT,import com.google.zetasketch.HyperLogLogPlusPlus,20,sdks/java/extensions/zetasketch/src/test/java/org/apache/beam/sdk/extensions/zetasketch/ApproximateCountDistinctTest.java,
beam,ApproximateCountDistinctTest.java,INSTANTIATION,HyperLogLogPlusPlus.Builder,49,sdks/java/extensions/zetasketch/src/test/java/org/apache/beam/sdk/extensions/zetasketch/ApproximateCountDistinctTest.java,
beam,HllCountTest.java,IMPORT,import com.google.zetasketch.HyperLogLogPlusPlus,22,sdks/java/extensions/zetasketch/src/test/java/org/apache/beam/sdk/extensions/zetasketch/HllCountTest.java,
beam,HllCountTest.java,INSTANTIATION,HyperLogLogPlusPlus.Builder,59,sdks/java/extensions/zetasketch/src/test/java/org/apache/beam/sdk/extensions/zetasketch/HllCountTest.java,
beam,HllCountTest.java,INSTANTIATION,HyperLogLogPlusPlus.Builder,70,sdks/java/extensions/zetasketch/src/test/java/org/apache/beam/sdk/extensions/zetasketch/HllCountTest.java,
beam,HllCountTest.java,INSTANTIATION,HyperLogLogPlusPlus.Builder,89,sdks/java/extensions/zetasketch/src/test/java/org/apache/beam/sdk/extensions/zetasketch/HllCountTest.java,
